Rank,RTweet_Fvrt,Life_time(days),Life_time(Secs)
14.275755960338941,2,0.0001273148148148148,11
12.213594338738822,2,0.0003587962962962963,31
12.989894480077059,2,0.00024305555555555555,21
11.915298221302116,2,0.0004166666666666667,36
12.642491535708933,2,0.00028935185185185184,25
11.915298221302116,2,0.0004166666666666667,36
12.808659434989265,2,0.0002662037037037037,23
11.8606288657394,2,0.00042824074074074075,37
12.808659434989265,2,0.0002662037037037037,23
11.514821900413523,2,0.0005092592592592592,44
11.341123499598197,2,0.0005555555555555556,48
11.971504036281518,2,0.0004050925925925926,35
11.971504036281518,2,0.0004050925925925926,35
11.65577220338407,2,0.00047453703703703704,41
11.915298221302116,2,0.0004166666666666667,36
12.642491535708933,2,0.00028935185185185184,25
12.346596115557919,2,0.0003356481481481481,29
13.189204031325866,2,0.0002199074074074074,19
12.897224779077652,2,0.0002546296296296296,22
12.346596115557919,2,0.0003356481481481481,29
12.489076691389414,2,0.0003125,27
11.971504036281518,2,0.0004050925925925926,35
12.346596115557919,2,0.0003356481481481481,29
11.915298221302116,2,0.0004166666666666667,36
12.564313470285976,2,0.00030092592592592595,26
11.75557880314845,2,0.00045138888888888887,39
11.971504036281518,2,0.0004050925925925926,35
12.564313470285976,2,0.00030092592592592595,26
11.5607104113616,2,0.0004976851851851852,43
12.088888452961257,2,0.00038194444444444446,33
14.464827235329468,2,0.00011574074074074075,10
11.469962688057777,2,0.0005208333333333333,45
11.915298221302116,2,0.0004166666666666667,36
12.72385024919752,2,0.0002777777777777778,24
14.906860507008442,2,9.259259259259259e-05,8
11.5607104113616,2,0.0004976851851851852,43
12.029335177760315,2,0.0003935185185185185,34
14.103025021161983,2,0.0001388888888888889,12
13.0870675171903,2,0.0002314814814814815,20
12.029335177760315,2,0.0003935185185185185,34
11.705052986410784,2,0.000462962962962963,40
11.705052986410784,2,0.000462962962962963,40
11.341123499598197,2,0.0005555555555555556,48
12.897224779077652,2,0.0002546296296296296,22
12.72385024919752,2,0.0002777777777777778,24
13.531217620208682,2,0.00018518518518518518,16
11.8606288657394,2,0.00042824074074074075,37
12.41656788042209,2,0.00032407407407407406,28
12.808659434989265,2,0.0002662037037037037,23
13.79675532559267,2,0.00016203703703703703,14
13.944033325713054,2,0.00015046296296296297,13
12.088888452961257,2,0.00038194444444444446,33
11.42608760999897,2,0.0005324074074074074,46
12.642491535708933,2,0.00028935185185185184,25
13.189204031325866,2,0.0002199074074074074,19
11.383154410856482,2,0.0005439814814814814,47
11.42608760999897,2,0.0005324074074074074,46
11.341123499598197,2,0.0005555555555555556,48
13.410596679438965,2,0.00019675925925925926,17
13.0870675171903,2,0.0002314814814814815,20
11.514821900413523,2,0.0005092592592592592,44
11.971504036281518,2,0.0004050925925925926,35
12.346596115557919,2,0.0003356481481481481,29
13.944033325713054,2,0.00015046296296296297,13
12.278989842158866,2,0.00034722222222222224,30
12.029335177760315,2,0.0003935185185185185,34
12.989894480077059,2,0.00024305555555555555,21
11.705052986410784,2,0.000462962962962963,40
11.341123499598197,2,0.0005555555555555556,48
12.029335177760315,2,0.0003935185185185185,34
12.278989842158866,2,0.00034722222222222224,30
11.514821900413523,2,0.0005092592592592592,44
14.906860507008442,2,9.259259259259259e-05,8
12.72385024919752,2,0.0002777777777777778,24
12.72385024919752,2,0.0002777777777777778,24
11.383154410856482,2,0.0005439814814814814,47
13.944033325713054,2,0.00015046296296296297,13
12.278989842158866,2,0.00034722222222222224,30
13.944033325713054,2,0.00015046296296296297,13
11.514821900413523,2,0.0005092592592592592,44
11.915298221302116,2,0.0004166666666666667,36
14.67365656143231,2,0.00010416666666666667,9
11.807414197374833,2,0.0004398148148148148,38
12.642491535708933,2,0.00028935185185185184,25
12.989894480077059,2,0.00024305555555555555,21
13.189204031325866,2,0.0002199074074074074,19
13.0870675171903,2,0.0002314814814814815,20
12.489076691389414,2,0.0003125,27
11.915298221302116,2,0.0004166666666666667,36
13.531217620208682,2,0.00018518518518518518,16
12.897224779077652,2,0.0002546296296296296,22
11.469962688057777,2,0.0005208333333333333,45
11.383154410856482,2,0.0005439814814814814,47
12.088888452961257,2,0.00038194444444444446,33
12.41656788042209,2,0.00032407407407407406,28
15.170890359291949,2,8.101851851851852e-05,7
11.607676567399855,2,0.0004861111111111111,42
12.564313470285976,2,0.00030092592592592595,26
11.607676567399855,2,0.0004861111111111111,42
13.189204031325866,2,0.0002199074074074074,19
13.0870675171903,2,0.0002314814814814815,20
12.489076691389414,2,0.0003125,27
11.514821900413523,2,0.0005092592592592592,44
13.65958281721176,2,0.00017361111111111112,15
12.564313470285976,2,0.00030092592592592595,26
11.75557880314845,2,0.00045138888888888887,39
11.42608760999897,2,0.0005324074074074074,46
11.42608760999897,2,0.0005324074074074074,46
13.531217620208682,2,0.00018518518518518518,16
13.531217620208682,2,0.00018518518518518518,16
12.642491535708933,2,0.00028935185185185184,25
18.922286600020808,2,1.1574074074074073e-05,1
12.213594338738822,2,0.0003587962962962963,31
13.0870675171903,2,0.0002314814814814815,20
12.346596115557919,2,0.0003356481481481481,29
12.150269584280634,2,0.00037037037037037035,32
11.65577220338407,2,0.00047453703703703704,41
12.989894480077059,2,0.00024305555555555555,21
12.213594338738822,2,0.0003587962962962963,31
12.989894480077059,2,0.00024305555555555555,21
11.383154410856482,2,0.0005439814814814814,47
12.72385024919752,2,0.0002777777777777778,24
11.514821900413523,2,0.0005092592592592592,44
12.41656788042209,2,0.00032407407407407406,28
11.807414197374833,2,0.0004398148148148148,38
11.65577220338407,2,0.00047453703703703704,41
11.8606288657394,2,0.00042824074074074075,37
12.41656788042209,2,0.00032407407407407406,28
12.41656788042209,2,0.00032407407407407406,28
12.808659434989265,2,0.0002662037037037037,23
13.189204031325866,2,0.0002199074074074074,19
23.996256982711277,2,0.0,0
11.469962688057777,2,0.0005208333333333333,45
12.808659434989265,2,0.0002662037037037037,23
12.088888452961257,2,0.00038194444444444446,33
13.0870675171903,2,0.0002314814814814815,20
11.65577220338407,2,0.00047453703703703704,41
12.088888452961257,2,0.00038194444444444446,33
12.088888452961257,2,0.00038194444444444446,33
11.5607104113616,2,0.0004976851851851852,43
13.531217620208682,2,0.00018518518518518518,16
11.807414197374833,2,0.0004398148148148148,38
11.8606288657394,2,0.00042824074074074075,37
12.213594338738822,2,0.0003587962962962963,31
11.807414197374833,2,0.0004398148148148148,38
13.189204031325866,2,0.0002199074074074074,19
11.469962688057777,2,0.0005208333333333333,45
12.989894480077059,2,0.00024305555555555555,21
13.79675532559267,2,0.00016203703703703703,14
15.170890359291949,2,8.101851851851852e-05,7
11.42608760999897,2,0.0005324074074074074,46
12.029335177760315,2,0.0003935185185185185,34
11.75557880314845,2,0.00045138888888888887,39
11.514821900413523,2,0.0005092592592592592,44
16.83341765237892,2,3.472222222222222e-05,3
11.705052986410784,2,0.000462962962962963,40
12.808659434989265,2,0.0002662037037037037,23
11.65577220338407,2,0.00047453703703703704,41
11.607676567399855,2,0.0004861111111111111,42
11.915298221302116,2,0.0004166666666666667,36
12.41656788042209,2,0.00032407407407407406,28
11.5607104113616,2,0.0004976851851851852,43
11.75557880314845,2,0.00045138888888888887,39
11.8606288657394,2,0.00042824074074074075,37
12.808659434989265,2,0.0002662037037037037,23
13.189204031325866,2,0.0002199074074074074,19
12.989894480077059,2,0.00024305555555555555,21
14.464827235329468,2,0.00011574074074074075,10
11.971504036281518,2,0.0004050925925925926,35
11.705052986410784,2,0.000462962962962963,40
13.944033325713054,2,0.00015046296296296297,13
13.189204031325866,2,0.0002199074074074074,19
12.346596115557919,2,0.0003356481481481481,29
13.65958281721176,2,0.00017361111111111112,15
11.341123499598197,2,0.0005555555555555556,48
11.807414197374833,2,0.0004398148148148148,38
12.72385024919752,2,0.0002777777777777778,24
11.469962688057777,2,0.0005208333333333333,45
13.65958281721176,2,0.00017361111111111112,15
11.807414197374833,2,0.0004398148148148148,38
11.42608760999897,2,0.0005324074074074074,46
12.564313470285976,2,0.00030092592592592595,26
12.029335177760315,2,0.0003935185185185185,34
11.8606288657394,2,0.00042824074074074075,37
11.341123499598197,2,0.0005555555555555556,48
13.79675532559267,2,0.00016203703703703703,14
12.213594338738822,2,0.0003587962962962963,31
12.642491535708933,2,0.00028935185185185184,25
13.0870675171903,2,0.0002314814814814815,20
12.213594338738822,2,0.0003587962962962963,31
14.67365656143231,2,0.00010416666666666667,9
14.103025021161983,2,0.0001388888888888889,12
12.278989842158866,2,0.00034722222222222224,30
12.808659434989265,2,0.0002662037037037037,23
14.464827235329468,2,0.00011574074074074075,10
13.0870675171903,2,0.0002314814814814815,20
11.915298221302116,2,0.0004166666666666667,36
11.807414197374833,2,0.0004398148148148148,38
13.0870675171903,2,0.0002314814814814815,20
11.915298221302116,2,0.0004166666666666667,36
14.103025021161983,2,0.0001388888888888889,12
11.75557880314845,2,0.00045138888888888887,39
12.213594338738822,2,0.0003587962962962963,31
14.275755960338941,2,0.0001273148148148148,11
11.705052986410784,2,0.000462962962962963,40
14.906860507008442,2,9.259259259259259e-05,8
14.906860507008442,2,9.259259259259259e-05,8
14.906860507008442,2,9.259259259259259e-05,8
13.944033325713054,2,0.00015046296296296297,13
12.029335177760315,2,0.0003935185185185185,34
12.088888452961257,2,0.00038194444444444446,33
11.5607104113616,2,0.0004976851851851852,43
11.42608760999897,2,0.0005324074074074074,46
14.275755960338941,2,0.0001273148148148148,11
12.642491535708933,2,0.00028935185185185184,25
14.67365656143231,2,0.00010416666666666667,9
13.189204031325866,2,0.0002199074074074074,19
11.383154410856482,2,0.0005439814814814814,47
11.42608760999897,2,0.0005324074074074074,46
13.944033325713054,2,0.00015046296296296297,13
11.8606288657394,2,0.00042824074074074075,37
13.189204031325866,2,0.0002199074074074074,19
11.607676567399855,2,0.0004861111111111111,42
11.514821900413523,2,0.0005092592592592592,44
11.607676567399855,2,0.0004861111111111111,42
13.65958281721176,2,0.00017361111111111112,15
11.469962688057777,2,0.0005208333333333333,45
12.278989842158866,2,0.00034722222222222224,30
12.489076691389414,2,0.0003125,27
13.65958281721176,2,0.00017361111111111112,15
11.971504036281518,2,0.0004050925925925926,35
14.103025021161983,2,0.0001388888888888889,12
14.67365656143231,2,0.00010416666666666667,9
14.67365656143231,2,0.00010416666666666667,9
14.464827235329468,2,0.00011574074074074075,10
13.189204031325866,2,0.0002199074074074074,19
14.275755960338941,2,0.0001273148148148148,11
14.464827235329468,2,0.00011574074074074075,10
11.383154410856482,2,0.0005439814814814814,47
14.275755960338941,2,0.0001273148148148148,11
14.67365656143231,2,0.00010416666666666667,9
11.514821900413523,2,0.0005092592592592592,44
14.67365656143231,2,0.00010416666666666667,9
11.514821900413523,2,0.0005092592592592592,44
12.346596115557919,2,0.0003356481481481481,29
11.607676567399855,2,0.0004861111111111111,42
12.278989842158866,2,0.00034722222222222224,30
13.79675532559267,2,0.00016203703703703703,14
12.278989842158866,2,0.00034722222222222224,30
11.8606288657394,2,0.00042824074074074075,37
14.67365656143231,2,0.00010416666666666667,9
11.469962688057777,2,0.0005208333333333333,45
12.897224779077652,2,0.0002546296296296296,22
12.278989842158866,2,0.00034722222222222224,30
11.807414197374833,2,0.0004398148148148148,38
13.0870675171903,2,0.0002314814814814815,20
11.915298221302116,2,0.0004166666666666667,36
13.65958281721176,2,0.00017361111111111112,15
13.410596679438965,2,0.00019675925925925926,17
11.607676567399855,2,0.0004861111111111111,42
12.989894480077059,2,0.00024305555555555555,21
13.944033325713054,2,0.00015046296296296297,13
12.213594338738822,2,0.0003587962962962963,31
11.971504036281518,2,0.0004050925925925926,35
11.971504036281518,2,0.0004050925925925926,35
12.346596115557919,2,0.0003356481481481481,29
12.808659434989265,2,0.0002662037037037037,23
13.29683850254347,2,0.00020833333333333335,18
13.410596679438965,2,0.00019675925925925926,17
11.5607104113616,2,0.0004976851851851852,43
12.642491535708933,2,0.00028935185185185184,25
12.897224779077652,2,0.0002546296296296296,22
11.915298221302116,2,0.0004166666666666667,36
12.808659434989265,2,0.0002662037037037037,23
13.29683850254347,2,0.00020833333333333335,18
12.989894480077059,2,0.00024305555555555555,21
12.989894480077059,2,0.00024305555555555555,21
11.65577220338407,2,0.00047453703703703704,41
12.642491535708933,2,0.00028935185185185184,25
11.971504036281518,2,0.0004050925925925926,35
14.275755960338941,2,0.0001273148148148148,11
12.213594338738822,2,0.0003587962962962963,31
11.5607104113616,2,0.0004976851851851852,43
11.705052986410784,2,0.000462962962962963,40
13.29683850254347,2,0.00020833333333333335,18
11.8606288657394,2,0.00042824074074074075,37
13.531217620208682,2,0.00018518518518518518,16
13.944033325713054,2,0.00015046296296296297,13
12.213594338738822,2,0.0003587962962962963,31
14.906860507008442,2,9.259259259259259e-05,8
13.65958281721176,2,0.00017361111111111112,15
11.807414197374833,2,0.0004398148148148148,38
11.5607104113616,2,0.0004976851851851852,43
11.383154410856482,2,0.0005439814814814814,47
12.808659434989265,2,0.0002662037037037037,23
11.514821900413523,2,0.0005092592592592592,44
15.170890359291949,2,8.101851851851852e-05,7
16.272020229604223,2,4.6296296296296294e-05,4
11.971504036281518,2,0.0004050925925925926,35
13.189204031325866,2,0.0002199074074074074,19
13.944033325713054,2,0.00015046296296296297,13
13.410596679438965,2,0.00019675925925925926,17
12.278989842158866,2,0.00034722222222222224,30
11.607676567399855,2,0.0004861111111111111,42
11.75557880314845,2,0.00045138888888888887,39
11.971504036281518,2,0.0004050925925925926,35
13.189204031325866,2,0.0002199074074074074,19
12.278989842158866,2,0.00034722222222222224,30
13.0870675171903,2,0.0002314814814814815,20
11.514821900413523,2,0.0005092592592592592,44
11.971504036281518,2,0.0004050925925925926,35
12.213594338738822,2,0.0003587962962962963,31
12.642491535708933,2,0.00028935185185185184,25
11.341123499598197,2,0.0005555555555555556,48
13.410596679438965,2,0.00019675925925925926,17
12.564313470285976,2,0.00030092592592592595,26
12.213594338738822,2,0.0003587962962962963,31
13.944033325713054,2,0.00015046296296296297,13
11.971504036281518,2,0.0004050925925925926,35
11.807414197374833,2,0.0004398148148148148,38
12.897224779077652,2,0.0002546296296296296,22
15.170890359291949,2,8.101851851851852e-05,7
12.213594338738822,2,0.0003587962962962963,31
11.971504036281518,2,0.0004050925925925926,35
12.989894480077059,2,0.00024305555555555555,21
12.088888452961257,2,0.00038194444444444446,33
13.944033325713054,2,0.00015046296296296297,13
11.75557880314845,2,0.00045138888888888887,39
14.275755960338941,2,0.0001273148148148148,11
11.915298221302116,2,0.0004166666666666667,36
13.189204031325866,2,0.0002199074074074074,19
12.213594338738822,2,0.0003587962962962963,31
12.213594338738822,2,0.0003587962962962963,31
12.897224779077652,2,0.0002546296296296296,22
12.489076691389414,2,0.0003125,27
11.971504036281518,2,0.0004050925925925926,35
13.79675532559267,2,0.00016203703703703703,14
12.989894480077059,2,0.00024305555555555555,21
11.915298221302116,2,0.0004166666666666667,36
12.150269584280634,2,0.00037037037037037035,32
12.088888452961257,2,0.00038194444444444446,33
12.897224779077652,2,0.0002546296296296296,22
11.971504036281518,2,0.0004050925925925926,35
12.278989842158866,2,0.00034722222222222224,30
13.65958281721176,2,0.00017361111111111112,15
11.341123499598197,2,0.0005555555555555556,48
12.213594338738822,2,0.0003587962962962963,31
12.346596115557919,2,0.0003356481481481481,29
11.65577220338407,2,0.00047453703703703704,41
13.65958281721176,2,0.00017361111111111112,15
11.42608760999897,2,0.0005324074074074074,46
11.607676567399855,2,0.0004861111111111111,42
12.029335177760315,2,0.0003935185185185185,34
11.75557880314845,2,0.00045138888888888887,39
12.989894480077059,2,0.00024305555555555555,21
11.705052986410784,2,0.000462962962962963,40
12.41656788042209,2,0.00032407407407407406,28
13.65958281721176,2,0.00017361111111111112,15
12.564313470285976,2,0.00030092592592592595,26
12.897224779077652,2,0.0002546296296296296,22
12.278989842158866,2,0.00034722222222222224,30
12.897224779077652,2,0.0002546296296296296,22
12.278989842158866,2,0.00034722222222222224,30
12.346596115557919,2,0.0003356481481481481,29
11.705052986410784,2,0.000462962962962963,40
13.65958281721176,2,0.00017361111111111112,15
12.989894480077059,2,0.00024305555555555555,21
12.346596115557919,2,0.0003356481481481481,29
11.8606288657394,2,0.00042824074074074075,37
12.897224779077652,2,0.0002546296296296296,22
12.346596115557919,2,0.0003356481481481481,29
14.67365656143231,2,0.00010416666666666667,9
11.341123499598197,2,0.0005555555555555556,48
13.189204031325866,2,0.0002199074074074074,19
12.72385024919752,2,0.0002777777777777778,24
11.8606288657394,2,0.00042824074074074075,37
12.088888452961257,2,0.00038194444444444446,33
13.189204031325866,2,0.0002199074074074074,19
12.72385024919752,2,0.0002777777777777778,24
12.088888452961257,2,0.00038194444444444446,33
11.514821900413523,2,0.0005092592592592592,44
12.41656788042209,2,0.00032407407407407406,28
13.0870675171903,2,0.0002314814814814815,20
14.464827235329468,2,0.00011574074074074075,10
14.275755960338941,2,0.0001273148148148148,11
12.989894480077059,2,0.00024305555555555555,21
11.971504036281518,2,0.0004050925925925926,35
11.915298221302116,2,0.0004166666666666667,36
11.469962688057777,2,0.0005208333333333333,45
13.189204031325866,2,0.0002199074074074074,19
13.65958281721176,2,0.00017361111111111112,15
11.65577220338407,2,0.00047453703703703704,41
11.42608760999897,2,0.0005324074074074074,46
12.489076691389414,2,0.0003125,27
13.65958281721176,2,0.00017361111111111112,15
11.807414197374833,2,0.0004398148148148148,38
12.989894480077059,2,0.00024305555555555555,21
13.65958281721176,2,0.00017361111111111112,15
13.944033325713054,2,0.00015046296296296297,13
14.275755960338941,2,0.0001273148148148148,11
13.65958281721176,2,0.00017361111111111112,15
13.189204031325866,2,0.0002199074074074074,19
11.607676567399855,2,0.0004861111111111111,42
12.489076691389414,2,0.0003125,27
12.029335177760315,2,0.0003935185185185185,34
12.150269584280634,2,0.00037037037037037035,32
13.531217620208682,2,0.00018518518518518518,16
11.915298221302116,2,0.0004166666666666667,36
11.971504036281518,2,0.0004050925925925926,35
13.29683850254347,2,0.00020833333333333335,18
12.213594338738822,2,0.0003587962962962963,31
11.383154410856482,2,0.0005439814814814814,47
12.489076691389414,2,0.0003125,27
14.67365656143231,2,0.00010416666666666667,9
11.65577220338407,2,0.00047453703703703704,41
11.915298221302116,2,0.0004166666666666667,36
11.514821900413523,2,0.0005092592592592592,44
14.464827235329468,2,0.00011574074074074075,10
12.41656788042209,2,0.00032407407407407406,28
13.79675532559267,2,0.00016203703703703703,14
11.469962688057777,2,0.0005208333333333333,45
11.8606288657394,2,0.00042824074074074075,37
12.808659434989265,2,0.0002662037037037037,23
13.0870675171903,2,0.0002314814814814815,20
14.464827235329468,2,0.00011574074074074075,10
13.189204031325866,2,0.0002199074074074074,19
11.5607104113616,2,0.0004976851851851852,43
13.65958281721176,2,0.00017361111111111112,15
13.65958281721176,2,0.00017361111111111112,15
11.915298221302116,2,0.0004166666666666667,36
12.41656788042209,2,0.00032407407407407406,28
13.29683850254347,2,0.00020833333333333335,18
11.65577220338407,2,0.00047453703703703704,41
12.808659434989265,2,0.0002662037037037037,23
12.989894480077059,2,0.00024305555555555555,21
13.189204031325866,2,0.0002199074074074074,19
13.79675532559267,2,0.00016203703703703703,14
13.189204031325866,2,0.0002199074074074074,19
13.410596679438965,2,0.00019675925925925926,17
11.469962688057777,2,0.0005208333333333333,45
13.410596679438965,2,0.00019675925925925926,17
13.944033325713054,2,0.00015046296296296297,13
14.67365656143231,2,0.00010416666666666667,9
12.150269584280634,2,0.00037037037037037035,32
14.464827235329468,2,0.00011574074074074075,10
14.275755960338941,2,0.0001273148148148148,11
11.42608760999897,2,0.0005324074074074074,46
14.275755960338941,2,0.0001273148148148148,11
14.464827235329468,2,0.00011574074074074075,10
14.67365656143231,2,0.00010416666666666667,9
14.464827235329468,2,0.00011574074074074075,10
14.67365656143231,2,0.00010416666666666667,9
14.67365656143231,2,0.00010416666666666667,9
14.464827235329468,2,0.00011574074074074075,10
13.65958281721176,2,0.00017361111111111112,15
12.897224779077652,2,0.0002546296296296296,22
11.75557880314845,2,0.00045138888888888887,39
11.915298221302116,2,0.0004166666666666667,36
11.971504036281518,2,0.0004050925925925926,35
12.278989842158866,2,0.00034722222222222224,30
12.489076691389414,2,0.0003125,27
12.150269584280634,2,0.00037037037037037035,32
12.41656788042209,2,0.00032407407407407406,28
12.989894480077059,2,0.00024305555555555555,21
12.72385024919752,2,0.0002777777777777778,24
12.897224779077652,2,0.0002546296296296296,22
14.275755960338941,2,0.0001273148148148148,11
12.088888452961257,2,0.00038194444444444446,33
11.607676567399855,2,0.0004861111111111111,42
13.531217620208682,2,0.00018518518518518518,16
12.150269584280634,2,0.00037037037037037035,32
12.72385024919752,2,0.0002777777777777778,24
12.989894480077059,2,0.00024305555555555555,21
11.5607104113616,2,0.0004976851851851852,43
13.531217620208682,2,0.00018518518518518518,16
11.514821900413523,2,0.0005092592592592592,44
14.464827235329468,2,0.00011574074074074075,10
11.8606288657394,2,0.00042824074074074075,37
11.42608760999897,2,0.0005324074074074074,46
14.464827235329468,2,0.00011574074074074075,10
11.971504036281518,2,0.0004050925925925926,35
13.410596679438965,2,0.00019675925925925926,17
11.5607104113616,2,0.0004976851851851852,43
11.65577220338407,2,0.00047453703703703704,41
12.642491535708933,2,0.00028935185185185184,25
15.170890359291949,2,8.101851851851852e-05,7
11.75557880314845,2,0.00045138888888888887,39
13.531217620208682,2,0.00018518518518518518,16
14.464827235329468,2,0.00011574074074074075,10
11.383154410856482,2,0.0005439814814814814,47
12.897224779077652,2,0.0002546296296296296,22
11.807414197374833,2,0.0004398148148148148,38
13.531217620208682,2,0.00018518518518518518,16
12.72385024919752,2,0.0002777777777777778,24
12.564313470285976,2,0.00030092592592592595,26
15.170890359291949,2,8.101851851851852e-05,7
11.8606288657394,2,0.00042824074074074075,37
11.469962688057777,2,0.0005208333333333333,45
11.705052986410784,2,0.000462962962962963,40
11.514821900413523,2,0.0005092592592592592,44
11.341123499598197,2,0.0005555555555555556,48
13.29683850254347,2,0.00020833333333333335,18
12.346596115557919,2,0.0003356481481481481,29
13.531217620208682,2,0.00018518518518518518,16
11.514821900413523,2,0.0005092592592592592,44
12.278989842158866,2,0.00034722222222222224,30
12.72385024919752,2,0.0002777777777777778,24
13.79675532559267,2,0.00016203703703703703,14
11.75557880314845,2,0.00045138888888888887,39
11.915298221302116,2,0.0004166666666666667,36
