RTweet_Fvrt,Life_time(days)
4418,0.2008333333
4416,0.2005092593
4415,0.2004398148
4408,0.1999305556
4405,0.1998958333
4403,0.199537037
4400,0.1990162037
5903,0.1653356481
5898,0.1647569444
5895,0.1646296296
5892,0.1646064815
5887,0.1642939815
5881,0.1639467593
5878,0.1639236111
5871,0.1631365741
5851,0.1601041667
5847,0.1593287037
5845,0.1591898148
5842,0.1590393519
5840,0.1590277778
5836,0.1582407407
5830,0.1571064815
5827,0.1568171296
5823,0.1566319444
5819,0.1563657407
5778,0.1521412037
5773,0.151412037
5709,0.1432986111
5703,0.1409953704
5697,0.1408449074
5697,0.1408449074
5693,0.140625
5690,0.1405787037
5686,0.1403125
5684,0.1402083333
5679,0.139375
5675,0.1390856481
5671,0.1387962963
5663,0.1380324074
4800,0.5108217593
4798,0.5096296296
4793,0.5086111111
4447,0.7271875
4445,0.7226736111
4788,0.5070138889
4443,0.7091203704
4783,0.5034837963
4778,0.5019212963
4439,0.7046875
4436,0.6739930556
4775,0.5013888889
4771,0.4981712963
4433,0.6483217593
4629,0.9879398148
4763,0.492962963
4430,0.6339930556
4625,0.9872106481
4427,0.6240625
4753,0.4901388889
4424,0.5925
4617,0.9815972222
4748,0.489537037
4422,0.591724537
4608,0.9688773148
4747,0.4895023148
4744,0.4888425926
4419,0.5855324074
4590,0.9506828704
4742,0.4886574074
4415,0.5835185185
4585,0.9471064815
4738,0.488587963
4731,0.4868981481
4408,0.5652314815
4728,0.4860416667
4402,0.5492939815
4726,0.4859375
4397,0.5371990741
4722,0.4843287037
4389,0.5146064815
4716,0.4840393519
4385,0.5041203704
4713,0.4838657407
4381,0.5030439815
4708,0.483587963
4378,0.4962731481
4703,0.4827430556
4375,0.4959259259
4700,0.4811805556
4373,0.4955208333
4695,0.4806481481
4365,0.4773148148
4693,0.4799652778
4361,0.4698611111
4691,0.4797106481
4357,0.4688078704
4687,0.4793634259
4353,0.4673958333
4682,0.4785648148
4350,0.4668865741
4680,0.4783680556
4677,0.4780324074
4345,0.4637384259
4673,0.4775231481
4343,0.4634606481
4671,0.4772453704
4339,0.4631712963
4666,0.4768287037
4333,0.4586342593
4662,0.4762615741
4331,0.4577314815
4659,0.4759375
4328,0.4561458333
4321,0.4471296296
4655,0.4737384259
4317,0.4440046296
4652,0.4717361111
4649,0.4716203704
4311,0.4415393519
4642,0.4688425926
4307,0.4348263889
4635,0.4675
4304,0.431712963
4628,0.4648263889
4301,0.4307291667
4298,0.4249189815
4614,0.4613541667
4605,0.459837963
4601,0.4589351852
4596,0.4579282407
2970,0.5072453704
2966,0.5054513889
2963,0.5022337963
2957,0.4942476852
2955,0.4927314815
2949,0.487349537
2944,0.4858217593
2940,0.4790972222
2937,0.4764467593
2934,0.4758680556
2931,0.473599537
2928,0.4727199074
2923,0.4580324074
2919,0.4492013889
2917,0.4489236111
2914,0.4429050926
2912,0.4425115741
2908,0.4412962963
2906,0.4406018519
2900,0.439537037
2898,0.4359953704
2896,0.4186111111
2889,0.3904976852
2886,0.3900462963
2882,0.387025463
2877,0.3613657407
2874,0.3574768519
2871,0.3521990741
2868,0.3485763889
2866,0.3471643519
2863,0.3448611111
2858,0.3369791667
2853,0.3328935185
2851,0.3321875
2848,0.3321180556
2845,0.3314814815
2842,0.329224537
2836,0.3268981481
2833,0.3260532407
2830,0.3215625
2827,0.3211342593
2825,0.3190277778
2823,0.3181597222
2820,0.3172800926
2817,0.3149189815
2810,0.3126273148
2807,0.3109143519
2801,0.3098726852
2799,0.3078935185
2793,0.3062847222
2790,0.3054861111
2787,0.3049074074
2785,0.3046759259
2780,0.3030324074
2778,0.3027777778
2774,0.3017476852
2769,0.301099537
2766,0.3005092593
2764,0.2968287037
2759,0.293587963
2753,0.2912268519
2745,0.2850810185
2742,0.2837037037
2735,0.2797337963
2732,0.2785300926
2727,0.2776388889
2723,0.2761921296
2718,0.272337963
2714,0.2702893519
2712,0.2693981481
2710,0.2692708333
2706,0.2671064815
2704,0.2652430556
2702,0.265162037
2693,0.2633333333
2690,0.2619560185
2687,0.2607407407
2685,0.260462963
2680,0.2596412037
2678,0.2593634259
2676,0.2585532407
2673,0.2571527778
2664,0.2553703704
2662,0.2545486111
2660,0.2544560185
2658,0.254375
2653,0.2515277778
2650,0.2500810185
2648,0.2487615741
2644,0.2446759259
2638,0.2431712963
2635,0.2420717593
2633,0.2417476852
2627,0.2395833333
3041,0.3439814815
2625,0.2394560185
3038,0.3436574074
2620,0.2383333333
2616,0.2367476852
3026,0.3409837963
2613,0.2362037037
3024,0.3405671296
2611,0.2356018519
3020,0.3395833333
3014,0.3380671296
2607,0.2353935185
3006,0.3351157407
2604,0.2347106481
3003,0.3346527778
2601,0.2345949074
3001,0.334537037
2599,0.2343055556
3152,0.2540625
2996,0.3331481481
3150,0.2534143519
2594,0.2340856481
3137,0.2501388889
2987,0.3318518519
2590,0.2337037037
3135,0.2499652778
2983,0.3311226852
3126,0.2457523148
2587,0.2330439815
2980,0.3307638889
3121,0.2448611111
2584,0.2325347222
2974,0.3287268519
3117,0.2447800926
2582,0.2315162037
2970,0.3268287037
3112,0.2436921296
2579,0.2302430556
2961,0.3239814815
3105,0.2431712963
2576,0.2293981481
2958,0.3235532407
3101,0.2420601852
2573,0.2287962963
2954,0.3234837963
3093,0.2393518519
2568,0.2277430556
2948,0.3218981481
2564,0.2268287037
2942,0.3203819444
3083,0.2372106481
2559,0.2265625
2939,0.3196412037
3079,0.235787037
2557,0.2265277778
2933,0.3178125
3076,0.2356828704
2554,0.2262037037
2924,0.3126851852
3071,0.2345138889
2550,0.2259259259
2921,0.3123726852
3067,0.2340046296
2548,0.2250810185
2918,0.3097337963
3065,0.2339351852
2544,0.2249189815
3061,0.2332175926
2539,0.2232407407
2909,0.3036111111
3058,0.2310416667
2537,0.2229976852
2906,0.3028240741
3052,0.2283449074
2534,0.2226157407
2900,0.2956828704
3042,0.2250231481
2531,0.2221412037
2898,0.295625
3039,0.2247916667
2528,0.2210185185
3029,0.2214699074
2525,0.2199305556
2890,0.2940972222
3024,0.2203009259
2522,0.219849537
3021,0.2184953704
2515,0.2186921296
2874,0.2883101852
2511,0.2181481481
2870,0.2848611111
3011,0.2146875
2508,0.2174537037
2866,0.2845717593
3009,0.2146759259
2506,0.2166550926
2861,0.2835185185
3004,0.2133796296
2503,0.2161805556
2857,0.2824074074
3001,0.2133333333
2855,0.2821875
2994,0.2099421296
2849,0.2817824074
2991,0.2091435185
2494,0.215162037
2847,0.2801157407
2987,0.2041550926
2989,0.2089583333
2490,0.2147222222
2844,0.2783101852
2979,0.2021759259
2487,0.2146412037
2842,0.2781944444
2976,0.2009143519
2483,0.2144907407
2834,0.2737037037
2972,0.1980671296
2481,0.2143981481
2831,0.2727662037
2969,0.1978587963
2479,0.2143865741
2826,0.271724537
2966,0.1974768519
2477,0.2142939815
2824,0.2710648148
2963,0.1967013889
2470,0.2133449074
2819,0.265625
2958,0.1960069444
2468,0.2133217593
2816,0.2644097222
2955,0.1956481481
2465,0.2129398148
2813,0.2639930556
2951,0.1954282407
2463,0.2126273148
2811,0.2632407407
3248,0.8198263889
2948,0.1941319444
2461,0.2124305556
2804,0.2573958333
3244,0.8127546296
2943,0.1932291667
2458,0.2121875
2802,0.2560532407
3236,0.7959027778
2941,0.1932291667
2454,0.2120949074
2793,0.2474305556
3234,0.7947685185
2939,0.1931597222
2791,0.2466898148
2452,0.2120486111
3229,0.7944212963
2937,0.1925231481
2789,0.2460648148
2446,0.2116666667
3227,0.7917708333
2932,0.1913888889
2785,0.242962963
2444,0.2115046296
3224,0.7902083333
2927,0.1892592593
2783,0.2421064815
2440,0.2108680556
3213,0.7720486111
2924,0.1891666667
2780,0.2418287037
2436,0.2102662037
2919,0.1865740741
2777,0.2406365741
2433,0.2095717593
2916,0.1855787037
2772,0.2371875
2431,0.2094791667
2911,0.1838078704
2769,0.2361226852
2906,0.1818518519
2760,0.2189814815
2425,0.208900463
2903,0.1812384259
2755,0.2166087963
2422,0.2082407407
2901,0.1811805556
2748,0.2110648148
2420,0.2082291667
3207,0.7756134259
2416,0.207974537
3200,0.7625925926
2895,0.1781018519
2741,0.208912037
2414,0.2078587963
2890,0.1764699074
2738,0.2071643519
2412,0.2077662037
3194,0.7589467593
2888,0.1762152778
2407,0.2058912037
2735,0.20625
3192,0.7577777778
2883,0.1746180556
2732,0.2044675926
2402,0.2046527778
3190,0.7576273148
3188,0.7555787037
2876,0.1722222222
2729,0.2042708333
2398,0.204375
2871,0.1710300926
2723,0.2021412037
2390,0.203287037
3183,0.7532523148
2863,0.1669097222
2719,0.2020486111
2387,0.2030902778
3178,0.7447685185
2854,0.1628587963
2713,0.1999537037
2385,0.2030787037
3174,0.7359027778
3174,0.7349652778
2709,0.1997453704
2383,0.2028935185
2846,0.1610300926
2703,0.1954050926
2381,0.2027777778
2841,0.1603125
2700,0.1936342593
2379,0.202662037
2839,0.1603009259
2695,0.1903240741
2376,0.2024074074
2834,0.1590509259
2681,0.1814699074
2374,0.2023032407
2828,0.1571296296
2675,0.1796527778
2369,0.201875
2826,0.1559259259
2672,0.1790277778
2367,0.2017361111
2823,0.1545601852
2667,0.1783796296
2364,0.201712963
2819,0.154375
2660,0.1727083333
2361,0.2014351852
2815,0.1537615741
2657,0.1722337963
2359,0.2014351852
3080,0.5633449074
2809,0.1495138889
2654,0.1715625
2352,0.2002546296
3078,0.5619907407
2798,0.1443055556
2651,0.1715162037
2347,0.2000347222
3072,0.5523958333
2791,0.1395486111
2644,0.1674074074
2344,0.199537037
3070,0.5523958333
2789,0.1385300926
2640,0.1659490741
2342,0.199375
3064,0.5270833333
2781,0.1370601852
2637,0.1644328704
2339,0.1991782407
3057,0.5059953704
2779,0.1369560185
2634,0.1633796296
2337,0.1987615741
3050,0.460150463
2775,0.136087963
2631,0.1629513889
2335,0.1986921296
3045,0.4502893519
2763,0.1309722222
2624,0.1622800926
2333,0.1983333333
3038,0.4362615741
2760,0.1304282407
2620,0.1612152778
2331,0.1979282407
3033,0.4328356481
2752,0.1286921296
2617,0.1568055556
2327,0.1977083333
3031,0.431724537
2745,0.1264351852
2612,0.1559375
2324,0.197349537
3026,0.4249189815
2742,0.1258217593
2608,0.1547800926
3022,0.4210300926
2736,0.1240972222
2606,0.1547800926
2317,0.1961226852
3014,0.3880439815
2732,0.1240162037
2602,0.1541550926
2315,0.1956712963
3006,0.3732407407
2728,0.1228356481
2600,0.1534143519
2312,0.1955787037
2725,0.1212847222
2591,0.1474074074
2308,0.195162037
2998,0.3668981481
2722,0.1212268519
2589,0.1463194444
2587,0.1453472222
2306,0.1938078704
2990,0.3649884259
2719,0.1205439815
2585,0.1452893519
2303,0.1937731481
2988,0.3641087963
2713,0.1197106481
2577,0.1423611111
2301,0.1936689815
2982,0.3571412037
2710,0.1195486111
2574,0.1414930556
2298,0.193599537
2977,0.3522800926
2708,0.1195138889
2571,0.1413425926
2972,0.3455787037
2704,0.1186342593
2568,0.140474537
2291,0.1929398148
2967,0.3403587963
3018,0.5263888889
2700,0.1177430556
2566,0.1395949074
2289,0.1910648148
2952,0.3238541667
3010,0.5119675926
2695,0.1152314815
2287,0.1898958333
2949,0.3213657407
3006,0.4962962963
2692,0.1149074074
2559,0.1360300926
2284,0.1894212963
2993,0.4196643519
2686,0.1131944444
2555,0.1358564815
2282,0.1889236111
2940,0.3198032407
2985,0.4046643519
2683,0.112337963
2553,0.1352777778
2277,0.1886111111
2938,0.3194444444
2979,0.38875
2677,0.1112731481
2922,0.3089236111
2975,0.3838657407
2675,0.1111689815
2917,0.3078009259
2970,0.366724537
2671,0.1096527778
2915,0.3059259259
2965,0.3610069444
2665,0.1075347222
2540,0.1334953704
2913,0.3054976852
2960,0.3577777778
2536,0.1324421296
2909,0.302650463
2956,0.3495833333
2658,0.1067939815
2532,0.131724537
2900,0.2974768519
2950,0.3479976852
2651,0.1056481481
2206,0.7799537037
2649,0.1053009259
2896,0.2938541667
2941,0.3301041667
2204,0.7786342593
2645,0.1049305556
2508,0.121412037
2937,0.328900463
2892,0.2929976852
2200,0.7719791667
2642,0.1038078704
2503,0.1205555556
2932,0.3261342593
2889,0.2928703704
2200,0.6154976852
2197,0.7715393519
2635,0.1022800926
2501,0.1203935185
2928,0.3205092593
2197,0.5970138889
2193,0.7584375
2632,0.101875
2492,0.1180787037
2874,0.2866550926
2923,0.3152893519
2193,0.5918518519
2626,0.1005787037
2489,0.1176157407
2869,0.2849884259
2921,0.3132407407
2917,0.3049305556
2188,0.585162037
2191,0.7316898148
2623,0.0997800926
2487,0.1176041667
2862,0.2814467593
2913,0.304224537
2188,0.5831481481
2186,0.7153819444
2618,0.0982407407
2482,0.1149074074
2859,0.2810763889
2911,0.3038657407
2903,0.2904861111
2185,0.5699768519
2183,0.7084722222
2614,0.096087963
2477,0.1145717593
2857,0.2805092593
2180,0.6908217593
2607,0.0912731481
2176,0.4949768519
2177,0.6853472222
2605,0.0909722222
2471,0.1140162037
2889,0.282650463
2847,0.2746180556
2172,0.4928009259
2173,0.6526041667
2590,0.0874074074
2467,0.1135763889
2887,0.2813078704
2883,0.2793287037
2845,0.2732986111
2170,0.4925231481
2585,0.0871527778
2462,0.1127662037
2877,0.2749537037
2842,0.2721064815
2166,0.4902430556
2583,0.0870717593
2457,0.1121875
2839,0.2707060185
2163,0.4901851852
2165,0.6266782407
2580,0.0864583333
2455,0.111712963
2866,0.2721412037
2865,0.2720023148
2836,0.2692824074
2161,0.490150463
2160,0.6110763889
2576,0.0851041667
2450,0.1094212963
2832,0.2685648148
2158,0.4896643519
2156,0.6061689815
2155,0.6045833333
2825,0.9769791667
2571,0.0846296296
2446,0.1086805556
2859,0.2685648148
2848,0.2615393519
2156,0.4891782407
2819,0.9741898148
2562,0.0826851852
2444,0.1086689815
2843,0.2599537037
2828,0.2676851852
2153,0.4852662037
2151,0.6017592593
2558,0.0825231481
2436,0.1070601852
2826,0.2674074074
2148,0.4581481481
2149,0.6011921296
2551,0.0813888889
2434,0.1069212963
2838,0.2592824074
2821,0.2671990741
2146,0.4414351852
2147,0.6009143519
2546,0.0808101852
2431,0.1057638889
2808,0.2574421296
2142,0.4310532407
2144,0.5926273148
2144,0.5923032407
2541,0.0797222222
2426,0.1046875
2834,0.2572453704
2823,0.2537962963
2799,0.2511805556
2139,0.4289583333
2533,0.0788657407
2422,0.1035185185
2826,0.2552314815
2811,0.247662037
2795,0.250150463
2136,0.4282523148
2139,0.5916435185
2531,0.0785185185
2417,0.1033912037
2788,0.2481828704
2133,0.4257060185
2135,0.5906597222
2525,0.0781712963
2415,0.1032638889
2797,0.2415509259
2783,0.2467361111
2129,0.4233449074
2128,0.5891550926
2895,0.9767013889
2523,0.0781597222
2401,0.0986342593
2125,0.5883680556
2124,0.5878009259
2890,0.9740972222
2519,0.0780208333
2399,0.0975231481
2802,0.2468518519
2785,0.2380671296
2772,0.2416203704
2125,0.4147800926
2517,0.0780092593
2397,0.0973842593
2768,0.2405324074
2122,0.4121759259
2119,0.5806365741
2511,0.07625
2389,0.0953356481
2784,0.2408333333
2118,0.4103819444
2506,0.0755671296
2382,0.0944328704
2761,0.2271296296
2759,0.2374421296
2502,0.0750810185
2380,0.0943287037
2771,0.2327430556
2755,0.2358564815
2111,0.3983449074
2494,0.0736574074
2378,0.0935185185
2748,0.2231944444
2108,0.3955902778
2491,0.0733101852
2745,0.2324305556
2732,0.2134490741
2106,0.3913888889
2749,0.5503935185
2487,0.0731828704
2373,0.092662037
2744,0.223599537
2743,0.2323958333
2730,0.2131481481
2103,0.390162037
2747,0.5492824074
2484,0.0728703704
2367,0.0918865741
2737,0.2293171296
2100,0.3817824074
2741,0.5438425926
2477,0.0722222222
2364,0.0918055556
2734,0.2279398148
2098,0.3815393519
2091,0.5051157407
2090,0.502349537
2739,0.5428587963
2474,0.0721180556
2361,0.091087963
2729,0.2275810185
2094,0.3792939815
2735,0.5391319444
2468,0.0712962963
2355,0.0899189815
2721,0.2218981481
2717,0.2117824074
2089,0.3689699074
2732,0.5373263889
2465,0.0710069444
2351,0.0892361111
2719,0.2213541667
2715,0.2111921296
2707,0.2090046296
2086,0.3683796296
2730,0.537025463
2347,0.0890277778
2716,0.2210069444
2708,0.2104861111
2084,0.3683217593
2728,0.5360532407
2342,0.0883680556
2711,0.2196296296
2704,0.2093171296
2081,0.3621875
2725,0.5355208333
2336,0.0878356481
2707,0.2186921296
2067,0.4797569444
2722,0.5332986111
2334,0.0877199074
2683,0.2025810185
2702,0.2166666667
2075,0.3597337963
2717,0.5229050926
2331,0.0872916667
2686,0.2040277778
2699,0.2153587963
2073,0.3586689815
2713,0.5185069444
2327,0.0869212963
2681,0.2034375
2710,0.5130902778
2314,0.0851851852
2662,0.1949652778
2062,0.3528240741
2704,0.5076967593
2311,0.084837963
2688,0.2121296296
2059,0.3516319444
2308,0.0841666667
2666,0.1983796296
2654,0.1933333333
2684,0.2119444444
2056,0.3495717593
2693,0.4538541667
2306,0.0840509259
2658,0.1956134259
2680,0.2101851852
2053,0.3490740741
2687,0.4453009259
2302,0.0833796296
2651,0.1941898148
2675,0.2067708333
2050,0.3488310185
1924,0.5047685185
2300,0.0833449074
2671,0.2060532407
2048,0.3474652778
1922,0.4998958333
2297,0.0832523148
2659,0.2020138889
2645,0.1928240741
2633,0.1896643519
2044,0.3468402778
2672,0.4167708333
1919,0.4945023148
2293,0.0830324074
2639,0.1907407407
2042,0.3465277778
2669,0.4167708333
1917,0.4913657407
2291,0.0828819444
2634,0.1904861111
2040,0.346400463
1914,0.4885300926
2400,0.0625578704
2281,0.0823263889
2037,0.3461689815
1911,0.486412037
2392,0.061724537
2277,0.0819907407
2615,0.1849074074
1908,0.4584490741
2390,0.0616319444
2611,0.1844328704
2028,0.3364814815
1904,0.4534837963
2387,0.06125
2270,0.081099537
2598,0.1782523148
2590,0.1749305556
2026,0.3358796296
1901,0.4488194444
2384,0.0610648148
2590,0.1757407407
2586,0.1745023148
1899,0.4448726852
2071,0.4674768519
2079,0.5101736111
2380,0.0603935185
2263,0.0798611111
2587,0.1750925926
2579,0.1720949074
1896,0.4441898148
2375,0.0602083333
2261,0.0785763889
2573,0.1699189815
2020,0.3336805556
2059,0.4289351852
1893,0.4383333333
2258,0.0784722222
2018,0.3334490741
2054,0.4182407407
1891,0.4375347222
2356,0.0581018519
2015,0.3333449074
2052,0.4090740741
1889,0.4368171296
2348,0.0568518519
2242,0.0762152778
2011,0.3289236111
1887,0.4279861111
2345,0.0566203704
2240,0.0760416667
2561,0.1689467593
2009,0.3280787037
1880,0.3624305556
2343,0.0564351852
2229,0.0740162037
2547,0.1653935185
2007,0.3273726852
2042,0.3632407407
1876,0.3541435185
2341,0.0562268519
2223,0.072349537
2005,0.3254166667
2039,0.3529282407
1874,0.3514930556
2334,0.0551273148
2217,0.0715046296
2002,0.3252777778
2037,0.3485069444
1872,0.340787037
2210,0.0709490741
1999,0.325
2602,0.3360648148
2035,0.3469560185
2031,0.343912037
1869,0.3375810185
2321,0.053912037
2206,0.0706828704
1995,0.3239814815
2597,0.3342939815
2029,0.3384837963
1866,0.3329861111
2204,0.0697222222
1991,0.321724537
1860,0.3266319444
2025,0.3318634259
2314,0.0535300926
2201,0.0694675926
1989,0.3210416667
1856,0.3182291667
2309,0.0530208333
2197,0.0688888889
1986,0.3190046296
1853,0.3175347222
2021,0.3316666667
2304,0.0528125
2193,0.0686342593
2017,0.3263194444
1979,0.3138888889
1850,0.311712963
2302,0.0528009259
2176,0.0660763889
2013,0.3206712963
1977,0.3138310185
2298,0.0525462963
2174,0.0658101852
2010,0.3193171296
1972,0.3132060185
2296,0.0525347222
2170,0.0644675926
2007,0.3146296296
1968,0.3105439815
2293,0.0522569444
2164,0.0636226852
2003,0.3128935185
2002,0.3108680556
1966,0.3104513889
1837,0.2953819444
2159,0.0621180556
1998,0.3087962963
1962,0.3088425926
2286,0.0517361111
1995,0.3069560185
1960,0.3085416667
1831,0.2921875
2284,0.0516435185
2153,0.0616319444
1828,0.2882291667
1958,0.3084027778
2277,0.0514699074
2140,0.0593402778
1823,0.2820949074
1991,0.3053935185
1955,0.3055324074
2274,0.051087963
2137,0.059212963
1821,0.2796875
1988,0.3052199074
1951,0.3034375
2270,0.0506828704
2135,0.0592013889
1817,0.2765625
1986,0.3048726852
1946,0.3013078704
2268,0.0504050926
2128,0.0583449074
1814,0.2764930556
1980,0.3041898148
1942,0.3000462963
2257,0.0495486111
2126,0.0581828704
1812,0.2752083333
1976,0.3034722222
2253,0.0490277778
2120,0.0572685185
1807,0.2690046296
1974,0.3012152778
2249,0.0483564815
2115,0.0569675926
1805,0.2670138889
1971,0.3006944444
2245,0.0480092593
2113,0.0568171296
1802,0.2651041667
2243,0.0478935185
2111,0.0567592593
1797,0.259849537
1965,0.2951967593
2239,0.0475115741
2105,0.0564351852
1959,0.2913541667
2237,0.0474768519
2103,0.0561226852
1955,0.288287037
1791,0.2583564815
2232,0.0469907407
2097,0.0558217593
1952,0.2880439815
1788,0.258125
2094,0.0557291667
1949,0.2876273148
1947,0.284375
1786,0.2576157407
2210,0.0450115741
2090,0.055462963
1784,0.2569444444
2207,0.0448958333
2088,0.0551041667
1943,0.2843518519
1780,0.2527662037
2202,0.0443518519
2084,0.0547453704
1939,0.2832638889
1936,0.2749305556
1777,0.2508217593
2200,0.0442361111
2078,0.0540393519
1775,0.2508101852
2195,0.0437731481
2076,0.0540277778
1930,0.2728935185
1929,0.272025463
1773,0.2500694444
2193,0.04375
2074,0.0536574074
1771,0.2496064815
2190,0.043599537
2072,0.0536226852
1766,0.2474768519
2186,0.0434722222
2062,0.0519560185
1764,0.2468402778
2051,0.0509027778
1761,0.2420833333
1919,0.2665972222
2178,0.0430208333
2048,0.0503356481
1758,0.2419907407
1914,0.2631481481
1913,0.2612037037
2175,0.0429861111
2043,0.0501041667
1756,0.2416203704
1756,0.2415046296
1911,0.2608912037
2171,0.0428819444
2034,0.0489236111
2168,0.0426388889
2028,0.0484027778
1906,0.2589814815
2164,0.0425810185
2019,0.0478240741
1746,0.2386805556
1901,0.2540393519
1899,0.2504398148
2158,0.0424305556
2014,0.0476736111
1744,0.238587963
1897,0.2504166667
2156,0.0424074074
2007,0.0462731481
1740,0.2373842593
1893,0.2483796296
2154,0.0423958333
2002,0.0460069444
1738,0.2361111111
2148,0.0416550926
1995,0.0458333333
1736,0.2354166667
1888,0.2479050926
1887,0.2472106481
2354,0.5039930556
2145,0.0415509259
1993,0.045787037
1991,0.0455555556
1733,0.2326736111
2335,0.4873148148
2141,0.0414351852
1989,0.0449421296
1882,0.2451736111
1878,0.2403009259
1731,0.2322106481
2411,0.4880671296
2325,0.4812037037
2135,0.0412037037
1987,0.044837963
1875,0.2399884259
1729,0.23125
2408,0.4870833333
2323,0.4797106481
2130,0.0408564815
1984,0.0444791667
1873,0.2398032407
1727,0.23125
2405,0.4862152778
2319,0.477650463
1684,0.6471759259
2127,0.0406365741
1865,0.2309953704
1725,0.2309259259
2394,0.4775578704
2314,0.4762152778
1682,0.646087963
2123,0.0405324074
1971,0.0432638889
1860,0.2275925926
1723,0.2293055556
2388,0.4750810185
2310,0.4753009259
1679,0.6458796296
2119,0.0403472222
1967,0.0425
1858,0.227337963
1720,0.2291087963
2384,0.474375
2306,0.4746412037
1676,0.6429861111
1960,0.0420486111
1718,0.228287037
2302,0.4732175926
1671,0.6356365741
2106,0.0390856481
1958,0.0417939815
1853,0.2265393519
1851,0.2254976852
1715,0.2278703704
2367,0.4591203704
1668,0.6341203704
2103,0.0390856481
1846,0.2177430556
1711,0.2250462963
1665,0.6334375
2097,0.0387384259
1952,0.0410763889
1708,0.2246643519
2360,0.4566666667
2281,0.4568287037
1662,0.6298958333
2089,0.0380208333
1947,0.0408101852
1841,0.2172453704
1840,0.216875
1706,0.2234143519
2354,0.4539351852
2279,0.4562384259
1659,0.6294907407
2080,0.0374884259
1945,0.040787037
1838,0.2166666667
1702,0.2227546296
1656,0.6286574074
1940,0.040462963
1835,0.216412037
1699,0.2215509259
1654,0.6071643519
1653,0.6030208333
2072,0.0363310185
1937,0.0404282407
1694,0.2191319444
1650,0.5829976852
2066,0.0361689815
1933,0.040150463
1831,0.2163541667
1692,0.2188657407
1647,0.5755671296
2059,0.035162037
1931,0.0397916667
1828,0.2158680556
1826,0.2146064815
1689,0.2178356481
1643,0.5715277778
2055,0.0349884259
1926,0.0395138889
1686,0.2174305556
1579,0.6527546296
2053,0.0349537037
1923,0.0394907407
1821,0.2105787037
1819,0.2099189815
1683,0.2173726852
1639,0.5647569444
1577,0.6481134259
1919,0.0394328704
1681,0.215775463
1636,0.5627430556
1575,0.644837963
1917,0.0394212963
1815,0.209525463
1633,0.5619444444
1572,0.6417013889
2035,0.0332986111
1912,0.0391782407
1813,0.2093981481
1812,0.209224537
1675,0.2150115741
1631,0.5592592593
1568,0.6406365741
2033,0.0331712963
1909,0.0389467593
1808,0.2088773148
1672,0.213587963
1565,0.6389583333
2025,0.0328009259
1670,0.2135069444
1625,0.5440277778
1562,0.6112731481
2023,0.0327893519
1898,0.0375925926
1803,0.2075694444
1668,0.2133912037
1622,0.5430092593
1559,0.5800578704
2018,0.0325115741
1893,0.0373263889
1799,0.2066550926
1665,0.2126041667
1620,0.5426157407
1596,0.986099537
2013,0.0323263889
1891,0.0373148148
1796,0.2065509259
1663,0.2118171296
1554,0.5591087963
1593,0.9826157407
2009,0.0321990741
1889,0.0373148148
1794,0.2063194444
1661,0.2095717593
1551,0.5486805556
1591,0.9759722222
2006,0.0320486111
1886,0.037025463
1657,0.2076388889
1548,0.5476736111
1589,0.9640625
1999,0.0317592593
1882,0.0369212963
1789,0.2060069444
1653,0.2059722222
1546,0.5435763889
1587,0.96375
1997,0.0317476852
1786,0.2048726852
1784,0.203912037
1650,0.2058449074
1542,0.530474537
1584,0.9632291667
1994,0.0316550926
1872,0.0363425926
1647,0.2047569444
1582,0.9573726852
1870,0.0363078704
1779,0.2035069444
1779,0.2031018519
1644,0.2037615741
1532,0.4379976852
1579,0.9565625
1988,0.0315972222
1862,0.0358564815
1642,0.2036574074
1591,0.4270833333
1529,0.4364699074
1982,0.0310532407
1860,0.0357407407
1773,0.2021990741
1639,0.2032523148
1588,0.4261805556
1526,0.4323842593
1977,0.0308564815
1853,0.0353703704
1771,0.2015740741
1636,0.2031944444
1586,0.4224884259
1524,0.4323032407
1973,0.0308217593
1849,0.0352430556
1768,0.201400463
1634,0.2022106481
1583,0.4209606481
1522,0.4283449074
1567,0.9508680556
1969,0.0305092593
1844,0.0346643519
1766,0.1998958333
1765,0.1991087963
1632,0.2019328704
1580,0.4200925926
1518,0.4261805556
1564,0.9497453704
1965,0.0304282407
1840,0.0341435185
1628,0.200625
1560,0.9490162037
1962,0.0303240741
1837,0.0340162037
1760,0.1989814815
1758,0.1979050926
1625,0.2003356481
1959,0.0302314815
1832,0.0337152778
1756,0.1975810185
1620,0.2001273148
1957,0.030150463
1829,0.0336689815
1754,0.1975694444
1618,0.2001157407
1955,0.0301388889
1825,0.033587963
1751,0.1970486111
1616,0.1999884259
1953,0.0301273148
1820,0.0333796296
1749,0.1965972222
1614,0.1998148148
1950,0.0300694444
1811,0.0326041667
1943,0.0299305556
1809,0.0325462963
1743,0.1934606481
1937,0.0296527778
1740,0.193287037
1799,0.0319444444
1925,0.0289699074
1796,0.0318865741
1920,0.0288773148
1794,0.031875
1915,0.0286921296
1792,0.0318171296
1911,0.0285416667
1789,0.0317013889
1904,0.0284143519
1787,0.0316898148
1896,0.0281134259
1785,0.0316550926
1778,0.7859606481
1893,0.0280555556
1781,0.031412037
1776,0.7825115741
1891,0.027974537
1779,0.0313657407
1774,0.7541435185
1887,0.0278356481
1777,0.0313657407
1772,0.7531481481
